0	2.5e+07
0.621242	2.50023e+07
1.24248	2.50046e+07
1.86373	2.50069e+07
2.48497	2.50092e+07
3.10621	2.50115e+07
3.72745	2.50138e+07
4.3487	2.50161e+07
4.96994	2.50184e+07
5.59118	2.50207e+07
6.21242	2.5023e+07
6.83367	2.50253e+07
7.45491	2.50276e+07
8.07615	2.50299e+07
8.69739	2.50322e+07
9.31864	2.50345e+07
9.93988	2.50368e+07
10.5611	2.50391e+07
11.1824	2.50414e+07
11.8036	2.50437e+07
12.4248	2.50463e+07
13.0461	2.50491e+07
13.6673	2.50519e+07
14.2886	2.50546e+07
14.9098	2.50574e+07
15.5311	2.50602e+07
16.1523	2.5063e+07
16.7735	2.50658e+07
17.3948	2.50685e+07
18.016	2.50713e+07
18.6373	2.50741e+07
19.2585	2.50769e+07
19.8798	2.50797e+07
20.501	2.50824e+07
21.1222	2.50852e+07
21.7435	2.5088e+07
22.3647	2.50908e+07
22.986	2.50936e+07
23.6072	2.50966e+07
24.2285	2.51002e+07
24.8497	2.51039e+07
25.4709	2.51076e+07
26.0922	2.51113e+07
26.7134	2.5115e+07
27.3347	2.51187e+07
27.9559	2.51224e+07
28.5772	2.51262e+07
29.1984	2.51299e+07
29.8196	2.51336e+07
30.4409	2.51373e+07
31.0621	2.5141e+07
31.6834	2.51447e+07
32.3046	2.51484e+07
32.9259	2.51521e+07
33.5471	2.51558e+07
34.1683	2.516e+07
34.7896	2.5165e+07
35.4108	2.517e+07
36.0321	2.5175e+07
36.6533	2.518e+07
37.2745	2.5185e+07
37.8958	2.519e+07
38.517	2.5195e+07
39.1383	2.51999e+07
39.7595	2.52049e+07
40.3808	2.52099e+07
41.002	2.52149e+07
41.6232	2.52199e+07
42.2445	2.52249e+07
42.8657	2.52299e+07
43.487	2.52349e+07
44.1082	2.52406e+07
44.7295	2.52474e+07
45.3507	2.52542e+07
45.9719	2.5261e+07
46.5932	2.52677e+07
47.2144	2.52745e+07
47.8357	2.52813e+07
48.4569	2.52881e+07
49.0782	2.52949e+07
49.6994	2.53017e+07
50.3206	2.53085e+07
50.9419	2.53153e+07
51.5631	2.53221e+07
52.1844	2.53289e+07
52.8056	2.53356e+07
53.4269	2.53436e+07
54.0481	2.53527e+07
54.6693	2.53617e+07
55.2906	2.53707e+07
55.9118	2.53798e+07
56.5331	2.53888e+07
57.1543	2.53978e+07
57.7756	2.54069e+07
58.3968	2.54159e+07
59.018	2.54249e+07
59.6393	2.5434e+07
60.2605	2.5443e+07
60.8818	2.5452e+07
61.503	2.54611e+07
62.1242	2.54701e+07
62.7455	2.54796e+07
63.3667	2.54907e+07
63.988	2.55017e+07
64.6092	2.55128e+07
